"","Name","Position","College","Draft.Year","Team","Draft.Round","Pick.Number","PlayerID","Games","Avg.Value","AV16","Height","Weight","Wonderlic","Forty","Bench","Vert","Broad","Shuttle","ThreeCone","Pro.Bowls","All.Pros"
"482","Frank Walker","DB",NA,2003,"NYG",6,207,"WalkFr20",107,16,2.39252336448598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Travis Daniels","DB","Louisiana State",2005,"MIA",4,104,"DaniTr20",107,16,2.39252336448598,72.625,194,NA,4.59,NA,35,117,3.97,6.95,NA,NA
"484","Chuck Clark","DB",NA,2017,"BAL",6,186,"ClarCh00",47,7,2.38297872340426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Jimmy Williams","DB","Virginia Tech",2006,"ATL",2,37,"WillJi23",27,4,2.37037037037037,74.375,213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Kemal Ishmael","DB","Central Florida",2013,"ATL",7,243,"IshmKe00",95,14,2.35789473684211,70.75,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Jordan Richards","DB","Stanford",2015,"NE",2,64,"RichJo00",68,10,2.35294117647059,70.75,211,NA,4.65,13,32,111,4.22,6.74,NA,NA
"488","Calvin Lowry","DB","Penn State",2006,"TEN",4,102,"LowrCa20",48,7,2.33333333333333,71,200,NA,4.58,15,36,120,4.2,7.16,NA,NA
"489","Reggie Corner","DB","Akron",2008,"BUF",4,114,"CornRe99",55,8,2.32727272727273,69.375,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Will Parks","DB","Arizona",2016,"DEN",6,219,"ParkWi01",62,9,2.32258064516129,72.375,204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Haruki Nakamura","DB","Cincinnati",2008,"BAL",6,206,"NakaHa99",69,10,2.31884057971015,70.625,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Kayvon Webster","DB","South Florida",2013,"DEN",3,90,"WebsKa00",69,10,2.31884057971015,70.5,195,NA,4.41,14,35,125,NA,NA,NA,NA
"493","Christian Morton","DB",NA,2004,"NE",7,233,"MortCh20",14,2,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Duke Dawson","DB","Florida",2018,"NE",2,56,"DawsDu00",14,2,2.28571428571429,70.625,208,NA,4.46,15,NA,NA,NA,NA,NA,NA
"495","Jason Allen","DB","Tennessee",2006,"MIA",1,16,"AlleJa23",98,14,2.28571428571429,72.875,209,NA,4.41,17,39.5,131,3.81,6.75,NA,NA
"496","Jimmy Moreland","DB","James Madison (VA)",2019,"WAS",7,227,"MoreJi00",14,2,2.28571428571429,69.75,179,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Josh Jones","DB","North Carolina State",2017,"GB",2,61,"JoneJo06",35,5,2.28571428571429,73.25,220,17,4.41,20,37.5,132,4.27,NA,NA,NA
"498","LeShaun Sims","DB","Southern Utah",2016,"TEN",5,157,"SimsLe00",56,8,2.28571428571429,72.5,203,NA,4.53,11,37,120,4.19,7.08,NA,NA
"499","M.J. Stewart","DB","North Carolina",2018,"TB",2,53,"StewM.00",21,3,2.28571428571429,70.875,200,NA,4.54,18,35,118,4.28,6.9,NA,NA
"500","Marquise Blair","DB",NA,2019,"SEA",2,47,"BlaiMa01",14,2,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Sam Brandon","DB","Nevada Las Vegas",2002,"DEN",4,131,"BranSa20",63,9,2.28571428571429,74,199,NA,4.72,NA,36.5,124,NA,NA,NA,NA
"502","William Middleton","DB","Furman (SC)",2009,"ATL",5,138,"MiddWi98",49,7,2.28571428571429,69.375,193,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Phillip Adams","DB","South Carolina State",2010,"SF",7,224,"AdamPh00",78,11,2.25641025641026,70.75,192,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Brandon Boykin","DB","Georgia",2012,"PHI",4,123,"BoykBr00",64,9,2.25,69.5,182,NA,4.44,NA,NA,NA,NA,NA,NA,NA
"505","Ryan Smith","DB","North Carolina Central",2016,"TB",4,108,"SmitRy00",57,8,2.24561403508772,71,189,NA,4.47,18,36,122,4.09,6.88,NA,NA
"506","Pete Hunter","DB",NA,2002,"DAL",5,168,"HuntPe20",36,5,2.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Robert Blanton","DB","Notre Dame",2012,"MIN",5,139,"BlanRo00",72,10,2.22222222222222,72.75,208,NA,4.66,12,34,116,3.97,6.71,NA,NA
"508","Chris Owens","DB","San Jose State",2009,"ATL",3,90,"OwenCh99",87,12,2.20689655172414,69.75,181,NA,4.51,14,34.5,110,4.16,6.93,NA,NA
"509","Duke Williams","DB","Nevada",2013,"BUF",4,105,"WillDu00",58,8,2.20689655172414,71,203,NA,4.52,13,37.5,126,4,NA,NA,NA
"510","Dontae Johnson","DB","North Carolina State",2014,"SF",4,129,"JohnDo02",73,10,2.19178082191781,74.125,200,NA,4.45,12,38.5,123,4.24,6.82,NA,NA
"511","Eric Hagg","DB","Nebraska",2011,"CLE",7,248,"HaggEr00",22,3,2.18181818181818,73.375,209,NA,4.62,18,34.5,121,4.19,6.73,NA,NA
"512","Teez Tabor","DB","Florida",2017,"DET",2,53,"TaboTe00",22,3,2.18181818181818,72.25,199,NA,4.62,9,31,120,NA,NA,NA,NA
"513","Josh Thomas","DB","Buffalo",2011,"DAL",5,143,"ThomJo01",52,7,2.15384615384615,70.25,191,NA,4.46,13,38.5,126,4.15,6.99,NA,NA
"514","Juston Burris","DB","North Carolina State",2016,"NYJ",4,118,"BurrJu00",52,7,2.15384615384615,72.25,212,NA,4.53,19,36.5,122,4.4,7.1,NA,NA
"515","Blidi Wreh-Wilson","DB","Connecticut",2013,"TEN",3,70,"WrehBl00",60,8,2.13333333333333,72.75,195,33,4.53,14,36,128,4.12,6.97,NA,NA
"516","Chris Rucker","DB","Michigan State",2011,"IND",6,188,"RuckCh00",15,2,2.13333333333333,72.5,195,NA,4.55,10,NA,NA,NA,NA,NA,NA
"517","Cory Bird","DB","Virginia Tech",2001,"IND",3,91,"BirdCo20",45,6,2.13333333333333,70.3,217,NA,4.6,22,NA,NA,NA,NA,NA,NA
"518","Julian Love","DB","Notre Dame",2019,"NYG",4,108,"LoveJu00",15,2,2.13333333333333,70.75,195,NA,4.54,14,36,121,4.1,6.72,NA,NA
"519","Reggie Smith","DB","Oklahoma",2008,"SF",3,75,"SmitRe99",45,6,2.13333333333333,72.5,199,NA,NA,13,NA,NA,NA,NA,NA,NA
"520","Robert Johnson","DB","Utah",2010,"TEN",5,148,"JohnRo99",15,2,2.13333333333333,74.125,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Pat Watkins","DB","Florida State",2006,"DAL",5,138,"WatkPa20",53,7,2.11320754716981,76.75,211,NA,4.48,14,41,133,NA,NA,NA,NA
"522","Kevin Thomas","DB","Nevada Las Vegas",2002,"BUF",6,176,"ThomKe22",38,5,2.10526315789474,71.3,180,NA,4.68,10,35,122,NA,NA,NA,NA
"523","Troy Nolan","DB","Arizona State",2009,"HOU",7,223,"NolaTr99",38,5,2.10526315789474,72.5,206,NA,4.63,12,31.5,117,4.3,7.06,NA,NA
"524","Darius Phillips","DB","Western Michigan",2018,"CIN",5,170,"PhilDa02",23,3,2.08695652173913,69.875,190,NA,4.54,NA,NA,NA,NA,NA,NA,NA
"525","John Keith","DB",NA,2000,"SF",4,108,"KeitJo20",23,3,2.08695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Don Carey","DB","Norfolk State (VA)",2009,"CLE",6,177,"CareDo00",100,13,2.08,71.25,192,NA,4.49,18,NA,NA,NA,NA,NA,NA
"527","Eric Murray","DB","Minnesota",2016,"KC",4,106,"MurrEr00",54,7,2.07407407407407,70.625,199,NA,4.49,15,39.5,124,4.05,7.08,NA,NA
"528","Josh Robinson","DB","Central Florida",2012,"MIN",3,66,"RobiJo01",93,12,2.06451612903226,70.125,199,NA,4.29,17,38.5,133,3.97,6.55,NA,NA
"529","Dominique Barber","DB","Minnesota",2008,"HOU",6,173,"BarbDo99",39,5,2.05128205128205,72.25,210,NA,4.7,23,34,117,4.34,7.08,NA,NA
"530","D.J. Moore","DB","Vanderbilt",2009,"CHI",4,119,"MoorDJ99",47,6,2.04255319148936,68.875,192,NA,4.56,17,39.5,118,4.28,7.01,NA,NA
"531","Josh Shaw","DB","Southern California",2015,"CIN",4,120,"ShawJo00",55,7,2.03636363636364,72.5,201,NA,4.44,26,37.5,130,4.12,7.01,NA,NA
"532","Kiwaukee Thomas","DB",NA,2000,"JAX",5,159,"ThomKi20",110,14,2.03636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Mackensie Alexander","DB","Clemson",2016,"MIN",2,54,"AlexMa01",55,7,2.03636363636364,70.375,190,NA,NA,11,NA,NA,NA,NA,NA,NA
"534","Chad Williams","DB","Southern Mississippi",2002,"BAL",6,209,"WillCh20",79,10,2.0253164556962,69.5,207,NA,4.5,20,36.5,120,NA,6.96,NA,NA
"535","Ahmad Black","DB","Florida",2011,"TB",5,151,"BlacAh00",24,3,2,69.5,184,NA,4.7,18,35.5,119,4.2,6.85,NA,NA
"536","Andre Lott","DB",NA,2002,"WAS",5,159,"LottAn20",32,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Chris Prosinski","DB","Wyoming",2011,"JAX",4,121,"ProsCh00",88,11,2,73,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Cooper Taylor","DB","Richmond (VA)",2013,"NYG",5,152,"TaylCo01",16,2,2,76.75,228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Delano Hill","DB","Michigan",2017,"SEA",3,95,"HillDe02",40,5,2,72.625,216,NA,4.47,17,33.5,115,4.27,6.96,NA,NA
"540","Greg Stroman","DB","Virginia Tech",2018,"WAS",7,241,"StroGr00",16,2,2,71.125,182,NA,4.48,16,33.5,113,4.45,NA,NA,NA
"541","Jalen Collins","DB","Louisiana State",2015,"ATL",2,42,"CollJa02",24,3,2,73.5,203,28,4.48,NA,36,124,4.27,6.77,NA,NA
"542","Jeremy Ware","DB","Michigan State",2010,"OAK",7,215,"WareJe99",8,1,2,69.875,184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Ken Webster","DB","Mississippi",2019,"NE",7,252,"WebsKe00",8,1,2,70.875,203,NA,4.43,18,43,133,4.14,6.85,NA,NA
"544","Kyshoen Jarrett","DB","Virginia Tech",2015,"WAS",6,181,"JarrKy00",16,2,2,69.875,200,NA,4.57,21,33,109,4.4,6.95,NA,NA
"545","Lamar Chapman","DB",NA,2000,"CLE",5,146,"ChapLa20",8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Mistral Raymond","DB","South Florida",2011,"MIN",6,170,"RaymMi00",32,4,2,73.25,194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Taylor Mays","DB","Southern California",2010,"SF",2,49,"MaysTa99",80,10,2,75.125,230,NA,4.31,24,41,125,NA,NA,NA,NA
"548","Will Harris","DB",NA,2019,"DET",3,81,"HarrWi02",16,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","John Howell","DB","Colorado State",2001,"TB",4,117,"HoweJo21",65,8,1.96923076923077,71.6,204,NA,4.6,14,37,121,4.12,6.87,NA,NA
"550","Keith Tandy","DB","West Virginia",2012,"TB",6,174,"TandKe00",90,11,1.95555555555556,70.25,197,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Chevis Jackson","DB","Louisiana State",2008,"ATL",3,68,"JackCh99",33,4,1.93939393939394,72,192,NA,4.65,13,36,125,4.15,6.96,NA,NA
"552","Steve Williams","DB","California",2013,"SD",5,145,"WillSt02",33,4,1.93939393939394,68.875,181,NA,4.42,12,40.5,128,4.1,6.89,NA,NA
"553","T.J. Green","DB","Clemson",2016,"IND",2,57,"GreeT.00",33,4,1.93939393939394,74.5,209,NA,4.34,13,35.5,129,NA,NA,NA,NA
"554","Drew Coleman","DB",NA,2006,"NYJ",6,189,"ColeDr20",83,10,1.92771084337349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Antone Exum","DB","Virginia Tech",2014,"MIN",6,182,"ExumAn00",50,6,1.92,71.625,213,NA,4.59,17,35,116,4.13,7.05,NA,NA
"556","DeMarcus Van Dyke","DB",NA,2011,"OAK",3,81,"VanDDe00",25,3,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Josh Barrett","DB","Arizona State",2008,"DEN",7,220,"BarrJo99",25,3,1.92,73.75,223,NA,4.36,17,31.5,121,4.27,7.07,NA,NA
"558","Vincent Fuller","DB","Virginia Tech",2005,"TEN",4,108,"FullVi20",76,9,1.89473684210526,73.125,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Courtney Brown","DB","Cal Poly",2007,"DAL",7,212,"BrowCo97",17,2,1.88235294117647,73.375,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Ralph Brown","DB","Nebraska",2000,"NYG",5,140,"BrowRa20",129,15,1.86046511627907,69.9,204,NA,4.6,14,36,116,4.01,6.93,NA,NA
"561","Asa Jackson","DB","Cal Poly",2012,"BAL",5,169,"JackAs00",26,3,1.84615384615385,70,191,NA,4.48,19,34.5,118,4.03,6.97,NA,NA
"562","Dominique Franks","DB","Oklahoma",2010,"ATL",5,135,"FranDo99",52,6,1.84615384615385,71,194,NA,4.46,10,33.5,117,4.33,7.32,NA,NA
"563","Ron Brooks","DB","Louisiana State",2012,"BUF",4,124,"BrooRo01",52,6,1.84615384615385,70,190,NA,4.37,12,38,120,NA,NA,NA,NA
"564","Jonathan Wade","DB","Tennessee",2007,"STL",3,84,"WadeJo99",61,7,1.83606557377049,70,195,NA,4.4,NA,40.5,126,4.4,7.07,NA,NA
"565","Justin Gilbert","DB","Oklahoma State",2014,"CLE",1,8,"GilbJu00",35,4,1.82857142857143,72.125,202,NA,4.37,20,35.5,125,NA,6.92,NA,NA
"566","Hanik Milligan","DB","Houston",2003,"SD",6,188,"MillHa99",53,6,1.81132075471698,74.4,201,NA,4.5,9,36.5,130,4.18,7.09,NA,NA
"567","Ibraheim Campbell","DB","Northwestern",2015,"CLE",4,115,"CampIb00",53,6,1.81132075471698,71.375,208,26,4.59,23,NA,NA,NA,NA,NA,NA
"568","Daimion Stafford","DB","Nebraska",2013,"TEN",7,248,"StafDa00",62,7,1.80645161290323,71.625,221,NA,4.69,21,30.5,111,NA,7.06,NA,NA
"569","Amani Oruwariye","DB","Penn State",2019,"DET",5,146,"OruwAm00",9,1,1.77777777777778,73.625,205,NA,4.47,17,36.5,120,4.16,6.82,NA,NA
"570","Anthony Malbrough","DB","Texas Tech",2000,"CLE",5,130,"MalbAn20",9,1,1.77777777777778,68.9,184,NA,4.49,20,35.5,117,4,6.73,NA,NA
"571","Cameron Sutton","DB","Tennessee",2017,"PIT",3,94,"SuttCa00",36,4,1.77777777777778,71,188,NA,4.52,11,34,120,NA,6.81,NA,NA
"572","Harlan Miller","DB","Southeastern Louisiana",2016,"ARI",6,205,"MillHa00",9,1,1.77777777777778,71.875,182,NA,4.65,6,35.5,118,4.43,7.44,NA,NA
"573","Harold Blackmon","DB","Northwestern",2001,"SEA",7,210,"BlacHa20",9,1,1.77777777777778,71.4,210,NA,4.47,17,37,121,4.28,7.03,NA,NA
"574","Isaiah Frey","DB","Nevada",2012,"CHI",6,184,"FreyIs00",27,3,1.77777777777778,70.625,188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Joe Jefferson","DB",NA,2002,"IND",3,74,"JeffJo20",27,3,1.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","Joejuan Williams","DB",NA,2019,"NE",2,45,"WillJo13",9,1,1.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Justin Tryon","DB","Arizona State",2008,"WAS",4,124,"TryoJu99",63,7,1.77777777777778,69.125,190,NA,4.54,21,32.5,119,4.28,7.41,NA,NA
"578","Morgan Trent","DB","Michigan",2009,"CIN",6,179,"TrenMo99",36,4,1.77777777777778,72.625,193,NA,4.5,23,38,127,4.01,7.05,NA,NA
"579","Will Redmond","DB","Mississippi State",2016,"SF",3,68,"RedmWi00",18,2,1.77777777777778,70.75,182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Clayton Fejedelem","DB","Illinois",2016,"CIN",7,245,"FejeCl00",64,7,1.75,71.875,204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","DeJon Gomes","DB","Nebraska",2011,"WAS",5,146,"GomeDe00",46,5,1.73913043478261,71.5,208,NA,4.5,13,31,110,NA,NA,NA,NA
"582","Jamell Fleming","DB","Oklahoma",2012,"ARI",3,80,"FlemJa00",46,5,1.73913043478261,70.625,206,NA,4.43,23,34,125,3.97,6.71,NA,NA
"583","Johnny Patrick","DB","Louisville",2011,"NO",3,88,"PatrJo00",37,4,1.72972972972973,70.625,191,NA,4.59,13,32,110,4.16,NA,NA,NA
"584","Nate Ebner","DB","Ohio State",2012,"NE",6,197,"EbneNa00",111,12,1.72972972972973,72,202,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","Jaiquawn Jarrett","DB","Temple",2011,"PHI",2,54,"JarrJa00",47,5,1.70212765957447,71.875,198,NA,4.62,14,30,113,4.14,6.95,NA,NA
"586","Trevin Wade","DB","Arizona",2012,"CLE",7,245,"WadeTr00",47,5,1.70212765957447,70.375,192,NA,4.52,18,34.5,116,4,6.87,NA,NA
"587","Willie Offord","DB","South Carolina",2002,"MIN",3,70,"OffoWi20",47,5,1.70212765957447,73.6,215,NA,4.61,22,35,116,NA,NA,NA,NA
"588","Brock Vereen","DB","Minnesota",2014,"CHI",4,131,"VereBr00",19,2,1.68421052631579,71.625,199,NA,4.47,25,34,116,4.07,6.9,NA,NA
"589","Derrick Johnson","DB","Texas",2005,"SF",6,205,"JohnDe24",19,2,1.68421052631579,75.25,242,NA,4.54,18,37.5,120,3.87,7.2,NA,NA
"590","Keith Lewis","DB","Oregon",2004,"SF",6,198,"LewiKe20",76,8,1.68421052631579,72.5,204,NA,4.58,11,37,121,4.07,7.28,NA,NA
"591","Jamar Fletcher","DB",NA,2001,"MIA",1,26,"FletJa20",105,11,1.67619047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Hamza Abdullah","DB","Washington State",2005,"TB",7,231,"AbduHa20",48,5,1.66666666666667,74,214,NA,4.65,18,39,114,NA,6.94,NA,NA
"593","Brandon Ghee","DB","Wake Forest",2010,"CIN",3,96,"GheeBr99",29,3,1.6551724137931,71.625,192,NA,4.37,15,37,127,4.07,6.75,NA,NA
"594","Derrick Strait","DB",NA,2004,"NYJ",3,76,"StraDe20",29,3,1.6551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","Jarrod Cooper","DB","Kansas State",2001,"CAR",5,143,"CoopJa20",87,9,1.6551724137931,72.5,222,NA,4.43,NA,41.5,130,3.9,6.87,NA,NA
"596","Dante Wesley","DB","Arkansas-Pine Bluff",2002,"CAR",4,100,"WeslDa20",107,11,1.64485981308411,72.6,211,NA,4.47,15,35,114,4.22,7.25,NA,NA
"597","Dexter Reid","DB",NA,2004,"NE",4,113,"ReidDe20",39,4,1.64102564102564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","Colin Jones","DB","Texas Christian",2011,"SF",6,190,"JoneCo01",137,14,1.63503649635036,71.5,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","Ellis Lankster","DB","West Virginia",2009,"BUF",7,220,"LankEl99",49,5,1.63265306122449,69.125,191,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","David Bruton","DB","Notre Dame",2009,"DEN",4,114,"BrutDa99",108,11,1.62962962962963,74,219,NA,4.4,19,41.5,132,4.28,6.6,NA,NA
"601","David Jones","DB","Wingate",2007,"NO",5,145,"JoneDa99",59,6,1.6271186440678,71.875,195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","Darrell Stuckey","DB","Kansas",2010,"SD",4,110,"StucDa20",89,9,1.61797752808989,71.5,205,NA,4.46,17,39.5,120,NA,NA,1,NA
"603","Anthony Averett","DB","Alabama",2018,"BAL",4,118,"AverAn00",20,2,1.6,71.125,185,NA,4.36,13,31.5,119,4.4,6.93,NA,NA
"604","Charles Mitchell","DB","Mississippi State",2012,"ATL",6,192,"MitcCh01",10,1,1.6,70.75,202,NA,4.56,19,37,127,4.22,6.93,NA,NA
"605","DaJuan Morgan","DB","North Carolina State",2008,"KC",3,82,"MorgDa98",30,3,1.6,72.125,205,NA,4.54,21,33,119,4.41,7.12,NA,NA
"606","Daren Stone","DB","Maine",2007,"ATL",6,203,"StonDa99",20,2,1.6,75.25,218,NA,4.6,13,39,132,4.44,7.13,NA,NA
"607","Jaylen Watkins","DB","Florida",2014,"PHI",4,101,"WatkJa01",50,5,1.6,71.5,194,NA,4.41,22,NA,NA,NA,NA,NA,NA
"608","Jordan Miller","DB","Washington",2019,"ATL",5,172,"MillJo05",10,1,1.6,72.875,186,NA,4.49,6,37,125,NA,NA,NA,NA
"609","Justin Layne","DB","Michigan State",2019,"PIT",3,83,"LaynJu00",10,1,1.6,73.75,192,NA,4.5,NA,37.5,134,4.09,6.9,NA,NA
"610","KeiVarae Russell","DB","Notre Dame",2016,"KC",3,74,"RussKe00",20,2,1.6,71.125,192,NA,NA,17,NA,NA,NA,NA,NA,NA
"611","Marcus Hamilton","DB","Virginia",2007,"TB",7,245,"HamiMa99",10,1,1.6,70.875,186,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","Michael Tyson","DB","Cincinnati",2017,"SEA",6,187,"TysoMi00",10,1,1.6,72.875,204,NA,4.56,17,33,118,NA,NA,NA,NA
"613","Richard Crawford","DB","Southern Methodist (TX)",2012,"WAS",7,213,"CrawRi00",10,1,1.6,70.125,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","Willie Andrews","DB","Baylor",2006,"NE",7,229,"AndrWi20",30,3,1.6,69.375,193,NA,4.45,7,36.5,124,4.27,6.99,NA,NA
"615","Zeke Motta","DB","Notre Dame",2013,"ATL",7,244,"MottZe00",10,1,1.6,74.25,213,NA,4.83,11,35.5,126,4.16,6.75,NA,NA
"616","Aric Morris","DB","Michigan State",2000,"TEN",5,135,"MorrAr20",51,5,1.56862745098039,69.4,211,NA,4.56,24,NA,NA,NA,NA,NA,NA
"617","Marqueston Huff","DB","Wyoming",2014,"TEN",4,122,"HuffMa00",41,4,1.5609756097561,71.125,196,NA,4.49,15,35.5,116,4.19,7.26,NA,NA
"618","Joey Thomas","DB","Montana State",2004,"GB",3,70,"ThomJo21",31,3,1.54838709677419,72.9,195,NA,4.46,17,38.5,122,3.88,6.82,NA,NA
"619","Kevin Barnes","DB","Maryland",2009,"WAS",3,80,"BarnKe99",31,3,1.54838709677419,72.25,187,41,4.45,NA,38.5,128,3.96,6.72,NA,NA
"620","Kevon Seymour","DB","Southern California",2016,"BUF",6,218,"SeymKe00",31,3,1.54838709677419,71.5,186,NA,4.39,12,35,124,4.18,NA,NA,NA
"621","Antwan Harris","DB","Virginia",2000,"NE",6,187,"HarrAn21",52,5,1.53846153846154,69.1,186,NA,4.37,16,39,121,4.01,6.75,NA,NA
"622","Chris Young","DB","Georgia Tech",2002,"DEN",7,228,"YounCh20",21,2,1.52380952380952,71.9,210,NA,4.6,23,36.5,120,NA,NA,NA,NA
"623","Shaun Prater","DB","Iowa",2012,"CIN",5,156,"PratSh00",21,2,1.52380952380952,70.125,190,NA,4.52,14,NA,NA,NA,NA,NA,NA
"624","Karl Paymah","DB","Washington State",2005,"DEN",3,76,"PaymKa20",74,7,1.51351351351351,72,204,NA,4.38,15,41.5,121,3.91,7.09,NA,NA
"625","Keith Smith","DB","McNeese State (LA)",2004,"DET",3,73,"SmitKe20",74,7,1.51351351351351,71.5,201,NA,4.49,12,36.5,116,NA,NA,NA,NA
"626","Ike Charlton","DB","Virginia Tech",2000,"SEA",2,52,"CharIk20",53,5,1.50943396226415,71.1,205,NA,4.47,16,NA,126,NA,NA,NA,NA
"627","Jason Doering","DB",NA,2001,"IND",6,193,"DoerJa20",53,5,1.50943396226415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","Nate Jones","DB",NA,2004,"DAL",7,205,"JoneNa20",106,10,1.50943396226415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","Jamie Henderson","DB","Georgia",2001,"NYJ",4,101,"HendJa20",32,3,1.5,73.5,202,NA,4.48,10,40.5,125,4.12,6.9,NA,NA
"630","Maurice Canady","DB","Virginia",2016,"BAL",6,209,"CanaMa00",32,3,1.5,73,193,NA,4.49,16,38,124,4.09,7.03,NA,NA
"631","Tarvarius Moore","DB","Southern Mississippi",2018,"SF",3,95,"MoorTa00",32,3,1.5,73.125,199,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","Willie Pile","DB","Virginia Tech",2003,"KC",7,252,"PileWi20",32,3,1.5,74,206,NA,4.58,14,38,125,4.04,6.75,NA,NA
"633","Blake Countess","DB","Auburn",2016,"PHI",6,196,"CounBl00",43,4,1.48837209302326,69.75,184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","Justin Rogers","DB","Richmond (VA)",2011,"BUF",7,206,"RogeJu00",43,4,1.48837209302326,70.5,180,NA,4.45,14,33,114,4.2,7.21,NA,NA
"635","Deon Bush","DB","Miami (FL)",2016,"CHI",4,124,"BushDe00",54,5,1.48148148148148,72.375,199,NA,4.64,17,36,123,NA,NA,NA,NA
"636","Craig Steltz","DB","Louisiana State",2008,"CHI",4,120,"StelCr99",77,7,1.45454545454545,73.375,213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","Curry Burns","DB","Louisville",2003,"HOU",7,217,"BurnCu20",11,1,1.45454545454545,72.4,216,NA,4.55,19,36,120,4.1,7.03,NA,NA
"638","Dee Webb","DB","Florida",2006,"JAX",7,236,"WebbDe20",11,1,1.45454545454545,70.75,183,NA,4.45,NA,36.5,121,NA,NA,NA,NA
"639","Deionte Thompson","DB",NA,2019,"ARI",5,139,"ThomDe06",11,1,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","Donovan Wilson","DB",NA,2019,"DAL",6,213,"WilsDo01",11,1,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","Guss Scott","DB","Florida",2004,"NE",3,95,"ScotGu20",11,1,1.45454545454545,70.4,204,NA,4.49,20,39,124,NA,NA,NA,NA
"642","Jack Williams","DB","Kent State (OH)",2008,"DEN",4,119,"WillJa96",22,2,1.45454545454545,69,186,NA,4.56,19,35.5,121,NA,6.91,NA,NA
"643","Jerome Carter","DB","Florida State",2005,"STL",4,117,"CartJe20",33,3,1.45454545454545,71.375,220,NA,4.49,21,35,116,4.04,7.18,NA,NA
"644","Jerome Murphy","DB","South Florida",2010,"STL",3,65,"MurpJe99",33,3,1.45454545454545,72.25,196,NA,4.5,16,38,127,4.05,6.87,NA,NA
"645","Jordan Pugh","DB","Texas A&M",2010,"CAR",6,202,"PughJo99",44,4,1.45454545454545,70.75,196,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","Keyuo Craver","DB","Nebraska",2002,"NO",4,125,"CravKe20",22,2,1.45454545454545,70.8,201,NA,4.57,13,31,116,NA,NA,NA,NA
"647","Michael Waddell","DB","North Carolina",2004,"TEN",4,124,"WaddMi20",33,3,1.45454545454545,70.9,187,NA,4.33,14,37.5,121,4.03,6.84,NA,NA
